SRS QCM200 Data File
Data Taken on 04.05.2022 at 11:48:47
Tag Definitions
Zero Rel F        = 1
Zero Rel R        = 2
Zero Rel F and R  = 3
User Tag          = 4
Begining of File  = 5

Notes:


Frequency	Resistance	Delta F	Delta R	Delta Mass	Time (s)	Tag
+04.997269800E+6	+03.315900E+2	-02.500000E+0	+04.410000E+0	+04.416961E-2	+04.577530E+3	0
+04.997269800E+6	+03.315800E+2	-02.500000E+0	+04.400000E+0	+04.416961E-2	+04.578601E+3	0
+04.997269800E+6	+03.315800E+2	-02.500000E+0	+04.400000E+0	+04.416961E-2	+04.579677E+3	0
+04.997269800E+6	+03.315800E+2	-02.500000E+0	+04.400000E+0	+04.416961E-2	+04.580749E+3	0
+04.997269800E+6	+03.315800E+2	-02.500000E+0	+04.400000E+0	+04.416961E-2	+04.581835E+3	0
+04.997269800E+6	+03.315900E+2	-02.500000E+0	+04.410000E+0	+04.416961E-2	+04.582908E+3	0
+04.997269800E+6	+03.315800E+2	-02.500000E+0	+04.400000E+0	+04.416961E-2	+04.583975E+3	0
+04.997269800E+6	+03.315800E+2	-02.500000E+0	+04.400000E+0	+04.416961E-2	+04.585055E+3	0
+04.997269800E+6	+03.315800E+2	-02.500000E+0	+04.400000E+0	+04.416961E-2	+04.586130E+3	0
+04.997269800E+6	+03.315800E+2	-02.500000E+0	+04.400000E+0	+04.416961E-2	+04.587204E+3	0
+04.997269800E+6	+03.315800E+2	-02.500000E+0	+04.400000E+0	+04.416961E-2	+04.588280E+3	0
+04.997269800E+6	+03.315800E+2	-02.500000E+0	+04.400000E+0	+04.416961E-2	+04.589355E+3	0
+04.997269800E+6	+03.315800E+2	-02.500000E+0	+04.400000E+0	+04.416961E-2	+04.590416E+3	0
+04.997269900E+6	+03.315800E+2	-02.400000E+0	+04.400000E+0	+04.240283E-2	+04.591495E+3	0
+04.997269900E+6	+03.315900E+2	-02.400000E+0	+04.410000E+0	+04.240283E-2	+04.592576E+3	0
+04.997269900E+6	+03.315900E+2	-02.400000E+0	+04.410000E+0	+04.240283E-2	+04.593654E+3	0
+04.997269900E+6	+03.315900E+2	-02.400000E+0	+04.410000E+0	+04.240283E-2	+04.594721E+3	0
+04.997270000E+6	+03.315900E+2	-02.300000E+0	+04.410000E+0	+04.063604E-2	+04.595800E+3	0
+04.997270000E+6	+03.315900E+2	-02.300000E+0	+04.410000E+0	+04.063604E-2	+04.596875E+3	0
+04.997270000E+6	+03.315800E+2	-02.300000E+0	+04.400000E+0	+04.063604E-2	+04.597940E+3	0
+04.997269900E+6	+03.315800E+2	-02.400000E+0	+04.400000E+0	+04.240283E-2	+04.599013E+3	0
+04.997270000E+6	+03.315900E+2	-02.300000E+0	+04.410000E+0	+04.063604E-2	+04.600097E+3	0
+04.997270000E+6	+03.315900E+2	-02.300000E+0	+04.410000E+0	+04.063604E-2	+04.601163E+3	0
+04.997270000E+6	+03.315900E+2	-02.300000E+0	+04.410000E+0	+04.063604E-2	+04.602238E+3	0
+04.997270000E+6	+03.316000E+2	-02.300000E+0	+04.420000E+0	+04.063604E-2	+04.603315E+3	0
+04.997270000E+6	+03.316000E+2	-02.300000E+0	+04.420000E+0	+04.063604E-2	+04.604385E+3	0
+04.997270000E+6	+03.316000E+2	-02.300000E+0	+04.420000E+0	+04.063604E-2	+04.605462E+3	0
+04.997270000E+6	+03.316000E+2	-02.300000E+0	+04.420000E+0	+04.063604E-2	+04.606527E+3	0
+04.997270000E+6	+03.316000E+2	-02.300000E+0	+04.420000E+0	+04.063604E-2	+04.607607E+3	0
+04.997270000E+6	+03.315900E+2	-02.300000E+0	+04.410000E+0	+04.063604E-2	+04.608688E+3	0
+04.997270000E+6	+03.315900E+2	-02.300000E+0	+04.410000E+0	+04.063604E-2	+04.609764E+3	0
+04.997270000E+6	+03.315900E+2	-02.300000E+0	+04.410000E+0	+04.063604E-2	+04.610829E+3	0
+04.997270100E+6	+03.315900E+2	-02.200000E+0	+04.410000E+0	+03.886926E-2	+04.611908E+3	0
+04.997270000E+6	+03.315900E+2	-02.300000E+0	+04.410000E+0	+04.063604E-2	+04.612977E+3	0
+04.997270000E+6	+03.315900E+2	-02.300000E+0	+04.410000E+0	+04.063604E-2	+04.614056E+3	0
+04.997270000E+6	+03.316000E+2	-02.300000E+0	+04.420000E+0	+04.063604E-2	+04.615136E+3	0
+04.997270100E+6	+03.316000E+2	-02.200000E+0	+04.420000E+0	+03.886926E-2	+04.616211E+3	0
+04.997270000E+6	+03.316000E+2	-02.300000E+0	+04.420000E+0	+04.063604E-2	+04.617276E+3	0
+04.997270000E+6	+03.315900E+2	-02.300000E+0	+04.410000E+0	+04.063604E-2	+04.618361E+3	0
+04.997270000E+6	+03.316000E+2	-02.300000E+0	+04.420000E+0	+04.063604E-2	+04.619427E+3	0
+04.997270000E+6	+03.315900E+2	-02.300000E+0	+04.410000E+0	+04.063604E-2	+04.620505E+3	0
+04.997270000E+6	+03.315900E+2	-02.300000E+0	+04.410000E+0	+04.063604E-2	+04.621585E+3	0
+04.997270100E+6	+03.315900E+2	-02.200000E+0	+04.410000E+0	+03.886926E-2	+04.622650E+3	0
+04.997270000E+6	+03.315900E+2	-02.300000E+0	+04.410000E+0	+04.063604E-2	+04.623735E+3	0
+04.997270100E+6	+03.315900E+2	-02.200000E+0	+04.410000E+0	+03.886926E-2	+04.624802E+3	0
+04.997270000E+6	+03.315800E+2	-02.300000E+0	+04.400000E+0	+04.063604E-2	+04.625885E+3	0
+04.997270100E+6	+03.315900E+2	-02.200000E+0	+04.410000E+0	+03.886926E-2	+04.626950E+3	0
+04.997270100E+6	+03.315900E+2	-02.200000E+0	+04.410000E+0	+03.886926E-2	+04.628030E+3	0
+04.997270100E+6	+03.315900E+2	-02.200000E+0	+04.410000E+0	+03.886926E-2	+04.629101E+3	0
+04.997270100E+6	+03.315900E+2	-02.200000E+0	+04.410000E+0	+03.886926E-2	+04.630188E+3	0
+04.997270100E+6	+03.315900E+2	-02.200000E+0	+04.410000E+0	+03.886926E-2	+04.631258E+3	0
+04.997270100E+6	+03.316000E+2	-02.200000E+0	+04.420000E+0	+03.886926E-2	+04.632334E+3	0
+04.997270100E+6	+03.316000E+2	-02.200000E+0	+04.420000E+0	+03.886926E-2	+04.633407E+3	0
+04.997270100E+6	+03.315900E+2	-02.200000E+0	+04.410000E+0	+03.886926E-2	+04.634476E+3	0
+04.997270100E+6	+03.315800E+2	-02.200000E+0	+04.400000E+0	+03.886926E-2	+04.635542E+3	0
+04.997270100E+6	+03.315800E+2	-02.200000E+0	+04.400000E+0	+03.886926E-2	+04.636625E+3	0
+04.997270000E+6	+03.315700E+2	-02.300000E+0	+04.390000E+0	+04.063604E-2	+04.637701E+3	0
+04.997270100E+6	+03.315700E+2	-02.200000E+0	+04.390000E+0	+03.886926E-2	+04.638768E+3	0
+04.997270000E+6	+03.315700E+2	-02.300000E+0	+04.390000E+0	+04.063604E-2	+04.639844E+3	0
+04.997270100E+6	+03.315700E+2	-02.200000E+0	+04.390000E+0	+03.886926E-2	+04.640926E+3	0
+04.997270000E+6	+03.315700E+2	-02.300000E+0	+04.390000E+0	+04.063604E-2	+04.641991E+3	0
+04.997270100E+6	+03.315700E+2	-02.200000E+0	+04.390000E+0	+03.886926E-2	+04.643070E+3	0
+04.997270000E+6	+03.315700E+2	-02.300000E+0	+04.390000E+0	+04.063604E-2	+04.644149E+3	0
+04.997270000E+6	+03.315700E+2	-02.300000E+0	+04.390000E+0	+04.063604E-2	+04.645229E+3	0
+04.997270000E+6	+03.315600E+2	-02.300000E+0	+04.380000E+0	+04.063604E-2	+04.646304E+3	0
+04.997270100E+6	+03.315700E+2	-02.200000E+0	+04.390000E+0	+03.886926E-2	+04.647373E+3	0
+04.997270000E+6	+03.315600E+2	-02.300000E+0	+04.380000E+0	+04.063604E-2	+04.648440E+3	0
+04.997270000E+6	+03.315700E+2	-02.300000E+0	+04.390000E+0	+04.063604E-2	+04.649524E+3	0
+04.997270000E+6	+03.315700E+2	-02.300000E+0	+04.390000E+0	+04.063604E-2	+04.650607E+3	0
+04.997270000E+6	+03.315700E+2	-02.300000E+0	+04.390000E+0	+04.063604E-2	+04.651684E+3	0
+04.997270000E+6	+03.315800E+2	-02.300000E+0	+04.400000E+0	+04.063604E-2	+04.652751E+3	0
+04.997270000E+6	+03.315800E+2	-02.300000E+0	+04.400000E+0	+04.063604E-2	+04.653830E+3	0
+04.997270000E+6	+03.315800E+2	-02.300000E+0	+04.400000E+0	+04.063604E-2	+04.654930E+3	0
+04.997270000E+6	+03.315900E+2	-02.300000E+0	+04.410000E+0	+04.063604E-2	+04.655978E+3	0
+04.997270000E+6	+03.316000E+2	-02.300000E+0	+04.420000E+0	+04.063604E-2	+04.657048E+3	0
+04.997270000E+6	+03.316000E+2	-02.300000E+0	+04.420000E+0	+04.063604E-2	+04.658117E+3	0
+04.997270000E+6	+03.316000E+2	-02.300000E+0	+04.420000E+0	+04.063604E-2	+04.659192E+3	0
+04.997270000E+6	+03.316100E+2	-02.300000E+0	+04.430000E+0	+04.063604E-2	+04.660268E+3	0
+04.997270000E+6	+03.316100E+2	-02.300000E+0	+04.430000E+0	+04.063604E-2	+04.661348E+3	0
+04.997270100E+6	+03.316100E+2	-02.200000E+0	+04.430000E+0	+03.886926E-2	+04.662417E+3	0
+04.997270100E+6	+03.316200E+2	-02.200000E+0	+04.440000E+0	+03.886926E-2	+04.663495E+3	0
+04.997270100E+6	+03.316200E+2	-02.200000E+0	+04.440000E+0	+03.886926E-2	+04.664558E+3	0
+04.997270100E+6	+03.316200E+2	-02.200000E+0	+04.440000E+0	+03.886926E-2	+04.665640E+3	0
+04.997270100E+6	+03.316300E+2	-02.200000E+0	+04.450000E+0	+03.886926E-2	+04.666722E+3	0
+04.997270100E+6	+03.316200E+2	-02.200000E+0	+04.440000E+0	+03.886926E-2	+04.667789E+3	0
+04.997270000E+6	+03.316100E+2	-02.300000E+0	+04.430000E+0	+04.063604E-2	+04.668864E+3	0
+04.997270000E+6	+03.316100E+2	-02.300000E+0	+04.430000E+0	+04.063604E-2	+04.669941E+3	0
+04.997270100E+6	+03.316100E+2	-02.200000E+0	+04.430000E+0	+03.886926E-2	+04.671009E+3	0
+04.997270000E+6	+03.316100E+2	-02.300000E+0	+04.430000E+0	+04.063604E-2	+04.672096E+3	0
+04.997270000E+6	+03.316100E+2	-02.300000E+0	+04.430000E+0	+04.063604E-2	+04.673162E+3	0
+04.997270000E+6	+03.316100E+2	-02.300000E+0	+04.430000E+0	+04.063604E-2	+04.674234E+3	0
+04.997270000E+6	+03.316100E+2	-02.300000E+0	+04.430000E+0	+04.063604E-2	+04.675315E+3	0
+04.997270000E+6	+03.316100E+2	-02.300000E+0	+04.430000E+0	+04.063604E-2	+04.676380E+3	0
+04.997270000E+6	+03.316100E+2	-02.300000E+0	+04.430000E+0	+04.063604E-2	+04.677457E+3	0
+04.997270000E+6	+03.316100E+2	-02.300000E+0	+04.430000E+0	+04.063604E-2	+04.678540E+3	0
+04.997270000E+6	+03.316100E+2	-02.300000E+0	+04.430000E+0	+04.063604E-2	+04.679606E+3	0
+04.997270000E+6	+03.316100E+2	-02.300000E+0	+04.430000E+0	+04.063604E-2	+04.680682E+3	0
+04.997270100E+6	+03.316100E+2	-02.200000E+0	+04.430000E+0	+03.886926E-2	+04.681766E+3	0
+04.997270000E+6	+03.316100E+2	-02.300000E+0	+04.430000E+0	+04.063604E-2	+04.682828E+3	0
+04.997270000E+6	+03.316100E+2	-02.300000E+0	+04.430000E+0	+04.063604E-2	+04.683907E+3	0
+04.997270000E+6	+03.316100E+2	-02.300000E+0	+04.430000E+0	+04.063604E-2	+04.684978E+3	0
+04.997270000E+6	+03.316100E+2	-02.300000E+0	+04.430000E+0	+04.063604E-2	+04.686061E+3	0
+04.997270000E+6	+03.316200E+2	-02.300000E+0	+04.440000E+0	+04.063604E-2	+04.687133E+3	0
+04.997270000E+6	+03.316300E+2	-02.300000E+0	+04.450000E+0	+04.063604E-2	+04.688201E+3	0
+04.997270000E+6	+03.316300E+2	-02.300000E+0	+04.450000E+0	+04.063604E-2	+04.689276E+3	0
+04.997270000E+6	+03.316300E+2	-02.300000E+0	+04.450000E+0	+04.063604E-2	+04.690353E+3	0
+04.997270000E+6	+03.316300E+2	-02.300000E+0	+04.450000E+0	+04.063604E-2	+04.691419E+3	0
+04.997270000E+6	+03.316300E+2	-02.300000E+0	+04.450000E+0	+04.063604E-2	+04.692499E+3	0
+04.997270000E+6	+03.316200E+2	-02.300000E+0	+04.440000E+0	+04.063604E-2	+04.693575E+3	0
+04.997270000E+6	+03.316200E+2	-02.300000E+0	+04.440000E+0	+04.063604E-2	+04.694654E+3	0
+04.997270000E+6	+03.316200E+2	-02.300000E+0	+04.440000E+0	+04.063604E-2	+04.695725E+3	0
+04.997270000E+6	+03.316400E+2	-02.300000E+0	+04.460000E+0	+04.063604E-2	+04.696792E+3	0
+04.997270000E+6	+03.316100E+2	-02.300000E+0	+04.430000E+0	+04.063604E-2	+04.697871E+3	0
+04.997270000E+6	+03.316000E+2	-02.300000E+0	+04.420000E+0	+04.063604E-2	+04.698944E+3	0
+04.997269900E+6	+03.316100E+2	-02.400000E+0	+04.430000E+0	+04.240283E-2	+04.700025E+3	0
+04.997269900E+6	+03.316000E+2	-02.400000E+0	+04.420000E+0	+04.240283E-2	+04.701096E+3	0
+04.997269900E+6	+03.315900E+2	-02.400000E+0	+04.410000E+0	+04.240283E-2	+04.702185E+3	0
+04.997269900E+6	+03.316000E+2	-02.400000E+0	+04.420000E+0	+04.240283E-2	+04.703261E+3	0
+04.997270000E+6	+03.316100E+2	-02.300000E+0	+04.430000E+0	+04.063604E-2	+04.704325E+3	0
+04.997269900E+6	+03.316200E+2	-02.400000E+0	+04.440000E+0	+04.240283E-2	+04.705403E+3	0
+04.997269900E+6	+03.316200E+2	-02.400000E+0	+04.440000E+0	+04.240283E-2	+04.706480E+3	0
+04.997269900E+6	+03.316200E+2	-02.400000E+0	+04.440000E+0	+04.240283E-2	+04.707559E+3	0
+04.997270000E+6	+03.316300E+2	-02.300000E+0	+04.450000E+0	+04.063604E-2	+04.708627E+3	0
+04.997270000E+6	+03.316300E+2	-02.300000E+0	+04.450000E+0	+04.063604E-2	+04.709701E+3	0
+04.997270000E+6	+03.316300E+2	-02.300000E+0	+04.450000E+0	+04.063604E-2	+04.710783E+3	0
+04.997270000E+6	+03.316300E+2	-02.300000E+0	+04.450000E+0	+04.063604E-2	+04.711851E+3	0
+04.997270000E+6	+03.316300E+2	-02.300000E+0	+04.450000E+0	+04.063604E-2	+04.712924E+3	0
+04.997270000E+6	+03.316300E+2	-02.300000E+0	+04.450000E+0	+04.063604E-2	+04.714002E+3	0
+04.997270000E+6	+03.316300E+2	-02.300000E+0	+04.450000E+0	+04.063604E-2	+04.715099E+3	0
+04.997269900E+6	+03.316300E+2	-02.400000E+0	+04.450000E+0	+04.240283E-2	+04.716149E+3	0
+04.997270000E+6	+03.316300E+2	-02.300000E+0	+04.450000E+0	+04.063604E-2	+04.717228E+3	0
+04.997269900E+6	+03.316200E+2	-02.400000E+0	+04.440000E+0	+04.240283E-2	+04.718297E+3	0
+04.997270000E+6	+03.316200E+2	-02.300000E+0	+04.440000E+0	+04.063604E-2	+04.719377E+3	0
+04.997269900E+6	+03.316200E+2	-02.400000E+0	+04.440000E+0	+04.240283E-2	+04.720441E+3	0
+04.997269900E+6	+03.316300E+2	-02.400000E+0	+04.450000E+0	+04.240283E-2	+04.721521E+3	0
+04.997269900E+6	+03.316300E+2	-02.400000E+0	+04.450000E+0	+04.240283E-2	+04.722604E+3	0
+04.997270000E+6	+03.316300E+2	-02.300000E+0	+04.450000E+0	+04.063604E-2	+04.723674E+3	0
+04.997270000E+6	+03.316300E+2	-02.300000E+0	+04.450000E+0	+04.063604E-2	+04.724750E+3	0
+04.997270000E+6	+03.316400E+2	-02.300000E+0	+04.460000E+0	+04.063604E-2	+04.725826E+3	0
+04.997270000E+6	+03.316400E+2	-02.300000E+0	+04.460000E+0	+04.063604E-2	+04.726902E+3	0
+04.997270000E+6	+03.316400E+2	-02.300000E+0	+04.460000E+0	+04.063604E-2	+04.727981E+3	0
+04.997270000E+6	+03.316400E+2	-02.300000E+0	+04.460000E+0	+04.063604E-2	+04.729046E+3	0
+04.997270000E+6	+03.316500E+2	-02.300000E+0	+04.470000E+0	+04.063604E-2	+04.730124E+3	0
+04.997270000E+6	+03.316500E+2	-02.300000E+0	+04.470000E+0	+04.063604E-2	+04.731205E+3	0
+04.997270000E+6	+03.316500E+2	-02.300000E+0	+04.470000E+0	+04.063604E-2	+04.732279E+3	0
+04.997270000E+6	+03.316600E+2	-02.300000E+0	+04.480000E+0	+04.063604E-2	+04.733357E+3	0
+04.997270000E+6	+03.316600E+2	-02.300000E+0	+04.480000E+0	+04.063604E-2	+04.734423E+3	0
+04.997270000E+6	+03.316600E+2	-02.300000E+0	+04.480000E+0	+04.063604E-2	+04.735500E+3	0
+04.997270000E+6	+03.316700E+2	-02.300000E+0	+04.490000E+0	+04.063604E-2	+04.736583E+3	0
+04.997270000E+6	+03.316800E+2	-02.300000E+0	+04.500000E+0	+04.063604E-2	+04.737654E+3	0
+04.997270100E+6	+03.316800E+2	-02.200000E+0	+04.500000E+0	+03.886926E-2	+04.738724E+3	0
+04.997270000E+6	+03.316800E+2	-02.300000E+0	+04.500000E+0	+04.063604E-2	+04.739808E+3	0
+04.997270000E+6	+03.316700E+2	-02.300000E+0	+04.490000E+0	+04.063604E-2	+04.740869E+3	0
+04.997270100E+6	+03.316700E+2	-02.200000E+0	+04.490000E+0	+03.886926E-2	+04.741953E+3	0
+04.997270100E+6	+03.316600E+2	-02.200000E+0	+04.480000E+0	+03.886926E-2	+04.743034E+3	0
+04.997270000E+6	+03.316600E+2	-02.300000E+0	+04.480000E+0	+04.063604E-2	+04.744103E+3	0
+04.997270000E+6	+03.316500E+2	-02.300000E+0	+04.470000E+0	+04.063604E-2	+04.745182E+3	0
+04.997270000E+6	+03.316500E+2	-02.300000E+0	+04.470000E+0	+04.063604E-2	+04.746248E+3	0
+04.997270000E+6	+03.316500E+2	-02.300000E+0	+04.470000E+0	+04.063604E-2	+04.747329E+3	0
+04.997270000E+6	+03.316500E+2	-02.300000E+0	+04.470000E+0	+04.063604E-2	+04.748407E+3	0
+04.997270000E+6	+03.316500E+2	-02.300000E+0	+04.470000E+0	+04.063604E-2	+04.749482E+3	0
+04.997269900E+6	+03.316500E+2	-02.400000E+0	+04.470000E+0	+04.240283E-2	+04.750551E+3	0
+04.997270000E+6	+03.316500E+2	-02.300000E+0	+04.470000E+0	+04.063604E-2	+04.751621E+3	0
+04.997270000E+6	+03.316600E+2	-02.300000E+0	+04.480000E+0	+04.063604E-2	+04.752701E+3	0
+04.997270000E+6	+03.316500E+2	-02.300000E+0	+04.470000E+0	+04.063604E-2	+04.753779E+3	0
+04.997270000E+6	+03.316500E+2	-02.300000E+0	+04.470000E+0	+04.063604E-2	+04.754852E+3	0
+04.997270000E+6	+03.316400E+2	-02.300000E+0	+04.460000E+0	+04.063604E-2	+04.755914E+3	0
+04.997270000E+6	+03.316500E+2	-02.300000E+0	+04.470000E+0	+04.063604E-2	+04.756997E+3	0
+04.997269900E+6	+03.316500E+2	-02.400000E+0	+04.470000E+0	+04.240283E-2	+04.758063E+3	0
+04.997270000E+6	+03.316500E+2	-02.300000E+0	+04.470000E+0	+04.063604E-2	+04.759133E+3	0
+04.997270000E+6	+03.316500E+2	-02.300000E+0	+04.470000E+0	+04.063604E-2	+04.760210E+3	0
+04.997269900E+6	+03.316600E+2	-02.400000E+0	+04.480000E+0	+04.240283E-2	+04.761290E+3	0
+04.997269900E+6	+03.316500E+2	-02.400000E+0	+04.470000E+0	+04.240283E-2	+04.762360E+3	0
+04.997269900E+6	+03.316500E+2	-02.400000E+0	+04.470000E+0	+04.240283E-2	+04.763440E+3	0
+04.997269900E+6	+03.316500E+2	-02.400000E+0	+04.470000E+0	+04.240283E-2	+04.764511E+3	0
+04.997269900E+6	+03.316500E+2	-02.400000E+0	+04.470000E+0	+04.240283E-2	+04.765594E+3	0
+04.997269900E+6	+03.316700E+2	-02.400000E+0	+04.490000E+0	+04.240283E-2	+04.766661E+3	0
+04.997269900E+6	+03.316700E+2	-02.400000E+0	+04.490000E+0	+04.240283E-2	+04.767743E+3	0
+04.997269900E+6	+03.316700E+2	-02.400000E+0	+04.490000E+0	+04.240283E-2	+04.768810E+3	0
+04.997269900E+6	+03.316700E+2	-02.400000E+0	+04.490000E+0	+04.240283E-2	+04.769892E+3	0
+04.997270000E+6	+03.316800E+2	-02.300000E+0	+04.500000E+0	+04.063604E-2	+04.770968E+3	0
+04.997270000E+6	+03.316900E+2	-02.300000E+0	+04.510000E+0	+04.063604E-2	+04.772035E+3	0
+04.997270100E+6	+03.317100E+2	-02.200000E+0	+04.530000E+0	+03.886926E-2	+04.773114E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.774184E+3	0
+04.997270000E+6	+03.316900E+2	-02.300000E+0	+04.510000E+0	+04.063604E-2	+04.775262E+3	0
+04.997269900E+6	+03.316800E+2	-02.400000E+0	+04.500000E+0	+04.240283E-2	+04.776328E+3	0
+04.997269900E+6	+03.316800E+2	-02.400000E+0	+04.500000E+0	+04.240283E-2	+04.777408E+3	0
+04.997269900E+6	+03.316700E+2	-02.400000E+0	+04.490000E+0	+04.240283E-2	+04.778482E+3	0
+04.997269900E+6	+03.316700E+2	-02.400000E+0	+04.490000E+0	+04.240283E-2	+04.779552E+3	0
+04.997269900E+6	+03.316600E+2	-02.400000E+0	+04.480000E+0	+04.240283E-2	+04.780627E+3	0
+04.997269900E+6	+03.316500E+2	-02.400000E+0	+04.470000E+0	+04.240283E-2	+04.781702E+3	0
+04.997269900E+6	+03.316600E+2	-02.400000E+0	+04.480000E+0	+04.240283E-2	+04.782771E+3	0
+04.997269900E+6	+03.316600E+2	-02.400000E+0	+04.480000E+0	+04.240283E-2	+04.783846E+3	0
+04.997269900E+6	+03.316600E+2	-02.400000E+0	+04.480000E+0	+04.240283E-2	+04.784913E+3	0
+04.997269900E+6	+03.316700E+2	-02.400000E+0	+04.490000E+0	+04.240283E-2	+04.785987E+3	0
+04.997269900E+6	+03.316700E+2	-02.400000E+0	+04.490000E+0	+04.240283E-2	+04.787072E+3	0
+04.997269900E+6	+03.316700E+2	-02.400000E+0	+04.490000E+0	+04.240283E-2	+04.788156E+3	0
+04.997269900E+6	+03.316800E+2	-02.400000E+0	+04.500000E+0	+04.240283E-2	+04.789221E+3	0
+04.997269900E+6	+03.316800E+2	-02.400000E+0	+04.500000E+0	+04.240283E-2	+04.790301E+3	0
+04.997269900E+6	+03.316900E+2	-02.400000E+0	+04.510000E+0	+04.240283E-2	+04.791376E+3	0
+04.997269900E+6	+03.316900E+2	-02.400000E+0	+04.510000E+0	+04.240283E-2	+04.792441E+3	0
+04.997269900E+6	+03.317000E+2	-02.400000E+0	+04.520000E+0	+04.240283E-2	+04.793522E+3	0
+04.997269900E+6	+03.317000E+2	-02.400000E+0	+04.520000E+0	+04.240283E-2	+04.794595E+3	0
+04.997269900E+6	+03.316900E+2	-02.400000E+0	+04.510000E+0	+04.240283E-2	+04.795677E+3	0
+04.997269900E+6	+03.316900E+2	-02.400000E+0	+04.510000E+0	+04.240283E-2	+04.796757E+3	0
+04.997269900E+6	+03.316900E+2	-02.400000E+0	+04.510000E+0	+04.240283E-2	+04.797823E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.798906E+3	0
+04.997270000E+6	+03.317100E+2	-02.300000E+0	+04.530000E+0	+04.063604E-2	+04.799975E+3	0
+04.997270000E+6	+03.317100E+2	-02.300000E+0	+04.530000E+0	+04.063604E-2	+04.801051E+3	0
+04.997270000E+6	+03.317100E+2	-02.300000E+0	+04.530000E+0	+04.063604E-2	+04.802123E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.803189E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.804263E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.805336E+3	0
+04.997270000E+6	+03.316900E+2	-02.300000E+0	+04.510000E+0	+04.063604E-2	+04.806428E+3	0
+04.997270000E+6	+03.316900E+2	-02.300000E+0	+04.510000E+0	+04.063604E-2	+04.807503E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.808572E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.809654E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.810720E+3	0
+04.997270000E+6	+03.317100E+2	-02.300000E+0	+04.530000E+0	+04.063604E-2	+04.811799E+3	0
+04.997270000E+6	+03.317100E+2	-02.300000E+0	+04.530000E+0	+04.063604E-2	+04.812876E+3	0
+04.997270000E+6	+03.317100E+2	-02.300000E+0	+04.530000E+0	+04.063604E-2	+04.813953E+3	0
+04.997270000E+6	+03.317100E+2	-02.300000E+0	+04.530000E+0	+04.063604E-2	+04.815032E+3	0
+04.997270000E+6	+03.317200E+2	-02.300000E+0	+04.540000E+0	+04.063604E-2	+04.816111E+3	0
+04.997270000E+6	+03.317100E+2	-02.300000E+0	+04.530000E+0	+04.063604E-2	+04.817189E+3	0
+04.997270000E+6	+03.317100E+2	-02.300000E+0	+04.530000E+0	+04.063604E-2	+04.818255E+3	0
+04.997270000E+6	+03.317100E+2	-02.300000E+0	+04.530000E+0	+04.063604E-2	+04.819335E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.820400E+3	0
+04.997270000E+6	+03.317100E+2	-02.300000E+0	+04.530000E+0	+04.063604E-2	+04.821476E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.822557E+3	0
+04.997270100E+6	+03.317100E+2	-02.200000E+0	+04.530000E+0	+03.886926E-2	+04.823626E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.824703E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.825779E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.826852E+3	0
+04.997270000E+6	+03.317100E+2	-02.300000E+0	+04.530000E+0	+04.063604E-2	+04.827916E+3	0
+04.997270000E+6	+03.317100E+2	-02.300000E+0	+04.530000E+0	+04.063604E-2	+04.828994E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.830065E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.831148E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.832226E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.833303E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.834367E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.835448E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.836525E+3	0
+04.997270000E+6	+03.317100E+2	-02.300000E+0	+04.530000E+0	+04.063604E-2	+04.837606E+3	0
